record_type,entity_id,snapshot_date,student_no,citizen_id,email,mobile,student_name,level,faculty_or_school,program_id,program_name,discipline_cluster,campus,year_of_study,admission_channel,status,gpa,credit_earned,is_international,fact_category,metric_or_item,value,unit,year_or_as_of,doc_title,doc_section,doc_text,doc_type,batch_date,source_system,protection_classification,required_action,task_hint,source_url,source_row_no,behavior_profile,teamwork_style,learning_preference,career_interest,expected_salary_thb,salary_expectation_note,internship_interest,mock_interview_note,rag_document_title,rag_document_text,rag_keywords,rag_sample_question,rag_expected_answer_hint
student,SK0086,2026-06-28,TU202600086,7-4182-61034-18-1,danai.panyadee86@student.tu.ac.th,088-542-4542,Danai Panyadee,Undergraduate,Faculty of Law,TU-LAW-UG,Law,Law,Tha Phra Chan,4,TCAS Admission,Active,3.05,89,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,86,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Data Governance / Policy Analyst,32500,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Danai Panyadee is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: independent and reliable.",Student mock profile - Danai Panyadee,"Danai Panyadee is a Undergraduate student in Law under Faculty of Law at Tha Phra Chan campus. The current academic status is Active, year of study is 4, GPA is 3.05, and credits earned are 89. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Data Governance / Policy Analyst. Expected salary is 32,500 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Law; Faculty of Law; Law; Tha Phra Chan; Data Governance / Policy Analyst; Customer or student analytics; Business case discussion,What is Danai Panyadee's career interest and expected salary?,"Danai Panyadee's career interest is Data Governance / Policy Analyst and the mock expected salary is 32,500 THB."
student,SK0087,2026-06-28,TU202600087,8-4219-68953-31-1,ekkarat.sukprasert87@student.tu.ac.th,081-589-5839,Ekkarat Sukprasert,Postgraduate,Faculty of Economics,TU-ECON-PG,Economics,Economics,Tha Phra Chan,2,TCAS Quota,Active,3.53,17,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,87,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Data Analyst / BI Analyst,40500,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Ekkarat Sukprasert is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: presentation-friendly.",Student mock profile - Ekkarat Sukprasert,"Ekkarat Sukprasert is a Postgraduate student in Economics under Faculty of Economics at Tha Phra Chan campus. The current academic status is Active, year of study is 2, GPA is 3.53, and credits earned are 17. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Data Analyst / BI Analyst. Expected salary is 40,500 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Economics; Faculty of Economics; Economics; Tha Phra Chan; Data Analyst / BI Analyst; Banking data platform; Peer review and feedback,What is Ekkarat Sukprasert's career interest and expected salary?,"Ekkarat Sukprasert's career interest is Data Analyst / BI Analyst and the mock expected salary is 40,500 THB."
student,SK0088,2026-06-28,TU202600088,1-4256-76872-44-3,rina.intaraprasit88@student.tu.ac.th,084-636-7136,Rina Intaraprasit,Undergraduate,Faculty of Journalism and Mass Communication,TU-JC-UG,Media and Digital Communication,Communication,Rangsit,4,TCAS Portfolio,Active,2.18,67,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,88,Problem-solving oriented; stays calm when data is incomplete.,Comfortable presenting findings and explaining trade-offs.,Step-by-step implementation,Digital Analytics / Product Analyst,29500,Mock salary expectation for workshop scenario; not official salary data.,AI application prototype,"Rina Intaraprasit is suitable for a mock discussion about digital analytics / product analyst, with behavior focus on: problem-solving oriented.",Student mock profile - Rina Intaraprasit,"Rina Intaraprasit is a Undergraduate student in Media and Digital Communication under Faculty of Journalism and Mass Communication at Rangsit campus. The current academic status is Active, year of study is 4, GPA is 2.18, and credits earned are 67. The student behavior profile is: Problem-solving oriented; stays calm when data is incomplete. The teamwork style is: Comfortable presenting findings and explaining trade-offs. Learning preference is Step-by-step implementation. Career interest is Digital Analytics / Product Analyst. Expected salary is 29,500 THB. Internship interest is AI application prototype. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Media and Digital Communication; Faculty of Journalism and Mass Communication; Communication; Rangsit; Digital Analytics / Product Analyst; AI application prototype; Step-by-step implementation,What is Rina Intaraprasit's career interest and expected salary?,"Rina Intaraprasit's career interest is Digital Analytics / Product Analyst and the mock expected salary is 29,500 THB."
student,SK0089,2026-06-28,TU202600089,2-4293-84791-57-3,lalida.lertchai89@student.tu.ac.th,087-683-8433,Lalida Lertchai,Undergraduate,Faculty of Journalism and Mass Communication,TU-JC-UG,Media and Digital Communication,Communication,Rangsit,4,International Admission,Withdrawn,3.58,62,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,89,Analytical and structured; validates assumptions before deciding.,"Prefers prototype-first learning, then improves the design.",Visual dashboard and demo,Digital Analytics / Product Analyst,35500,Mock salary expectation for workshop scenario; not official salary data.,Business intelligence dashboard,"Lalida Lertchai is suitable for a mock discussion about digital analytics / product analyst, with behavior focus on: analytical and structured.",Student mock profile - Lalida Lertchai,"Lalida Lertchai is a Undergraduate student in Media and Digital Communication under Faculty of Journalism and Mass Communication at Rangsit campus. The current academic status is Withdrawn, year of study is 4, GPA is 3.58, and credits earned are 62. The student behavior profile is: Analytical and structured; validates assumptions before deciding. The teamwork style is: Prefers prototype-first learning, then improves the design. Learning preference is Visual dashboard and demo. Career interest is Digital Analytics / Product Analyst. Expected salary is 35,500 THB. Internship interest is Business intelligence dashboard. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Media and Digital Communication; Faculty of Journalism and Mass Communication; Communication; Rangsit; Digital Analytics / Product Analyst; Business intelligence dashboard; Visual dashboard and demo,What is Lalida Lertchai's career interest and expected salary?,"Lalida Lertchai's career interest is Digital Analytics / Product Analyst and the mock expected salary is 35,500 THB."
student,SK0090,2026-06-28,TU202500090,3-4330-92710-70-3,supakorn.sangthong90@student.tu.ac.th,080-730-9730,Supakorn Sangthong,Postgraduate,Faculty of Economics,TU-ECON-PG,Economics,Economics,Tha Phra Chan,1,International Admission,Leave,3.13,26,True,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,90,Collaborative and supportive; helps teammates organize work.,"Strong at documentation, meeting notes, and decision tracking.",Experiment-based learning,Data Analyst / BI Analyst,41000,Mock salary expectation for workshop scenario; not official salary data.,Data governance and quality,"Supakorn Sangthong is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: collaborative and supportive.",Student mock profile - Supakorn Sangthong,"Supakorn Sangthong is a Postgraduate student in Economics under Faculty of Economics at Tha Phra Chan campus. The current academic status is Leave, year of study is 1, GPA is 3.13, and credits earned are 26. The student behavior profile is: Collaborative and supportive; helps teammates organize work. The teamwork style is: Strong at documentation, meeting notes, and decision tracking. Learning preference is Experiment-based learning. Career interest is Data Analyst / BI Analyst. Expected salary is 41,000 THB. Internship interest is Data governance and quality. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Economics; Faculty of Economics; Economics; Tha Phra Chan; Data Analyst / BI Analyst; Data governance and quality; Experiment-based learning,What is Supakorn Sangthong's career interest and expected salary?,"Supakorn Sangthong's career interest is Data Analyst / BI Analyst and the mock expected salary is 41,000 THB."
student,SK0091,2026-06-28,TU202300091,4-4367-10629-83-3,narin.la-or91@student.tu.ac.th,083-777-2027,Narin La-or,Undergraduate,Faculty of Public Health,TU-PH-UG,Public Health,Health,Rangsit,3,TCAS Quota,Active,3.31,89,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,91,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Health Data Analyst,32500,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Narin La-or is suitable for a mock discussion about health data analyst, with behavior focus on: curious and experimental.",Student mock profile - Narin La-or,"Narin La-or is a Undergraduate student in Public Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 3.31, and credits earned are 89. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Health Data Analyst. Expected salary is 32,500 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Public Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Cloud data engineering; Documentation and checklist,What is Narin La-or's career interest and expected salary?,"Narin La-or's career interest is Health Data Analyst and the mock expected salary is 32,500 THB."
student,SK0092,2026-06-28,TU202600092,5-4404-18548-96-3,warin.intaraprasit92@student.tu.ac.th,086-824-3324,Warin Intaraprasit,Undergraduate,Faculty of Public Health,TU-PH-UG,Public Health,Health,Rangsit,3,TCAS Quota,Active,2.57,53,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,92,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Health Data Analyst,29500,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Warin Intaraprasit is suitable for a mock discussion about health data analyst, with behavior focus on: detail-oriented.",Student mock profile - Warin Intaraprasit,"Warin Intaraprasit is a Undergraduate student in Public Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 2.57, and credits earned are 53. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Health Data Analyst. Expected salary is 29,500 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Public Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Analytics product development; Hands-on coding and debugging,What is Warin Intaraprasit's career interest and expected salary?,"Warin Intaraprasit's career interest is Health Data Analyst and the mock expected salary is 29,500 THB."
student,SK0093,2026-06-28,TU202600093,6-4441-26467-09-3,warin.panyadee93@student.tu.ac.th,089-871-4621,Warin Panyadee,Undergraduate,Faculty of Political Science,TU-POLS-UG,Politics and International Relations,Social Science,Tha Phra Chan,1,TCAS Quota,Active,3.44,44,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,93,Business-focused; explains technical output in simple language.,Learns quickly through examples and short team discussions.,Architecture diagram and walkthrough,Data Governance / Policy Analyst,32500,Mock salary expectation for workshop scenario; not official salary data.,University data service,"Warin Panyadee is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: business-focused.",Student mock profile - Warin Panyadee,"Warin Panyadee is a Undergraduate student in Politics and International Relations under Faculty of Political Science at Tha Phra Chan campus. The current academic status is Active, year of study is 1, GPA is 3.44, and credits earned are 44. The student behavior profile is: Business-focused; explains technical output in simple language. The teamwork style is: Learns quickly through examples and short team discussions. Learning preference is Architecture diagram and walkthrough. Career interest is Data Governance / Policy Analyst. Expected salary is 32,500 THB. Internship interest is University data service. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Politics and International Relations; Faculty of Political Science; Social Science; Tha Phra Chan; Data Governance / Policy Analyst; University data service; Architecture diagram and walkthrough,What is Warin Panyadee's career interest and expected salary?,"Warin Panyadee's career interest is Data Governance / Policy Analyst and the mock expected salary is 32,500 THB."
student,SK0094,2026-06-28,TU202400094,7-4478-34386-22-3,anan.charoen94@student.tu.ac.th,082-918-5918,Anan Charoen,Postgraduate,Faculty of Public Health,TU-PH-PG,Global Health,Health,Rangsit,2,TCAS Portfolio,Active,4.0,28,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,94,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Health Data Analyst,40500,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Anan Charoen is suitable for a mock discussion about health data analyst, with behavior focus on: independent and reliable.",Student mock profile - Anan Charoen,"Anan Charoen is a Postgraduate student in Global Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 4.00, and credits earned are 28. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Health Data Analyst. Expected salary is 40,500 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Global Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Customer or student analytics; Business case discussion,What is Anan Charoen's career interest and expected salary?,"Anan Charoen's career interest is Health Data Analyst and the mock expected salary is 40,500 THB."
student,SK0095,2026-06-28,TU202400095,8-4515-42305-35-3,warin.thonglor95@student.tu.ac.th,085-965-7215,Warin Thonglor,Undergraduate,Faculty of Engineering,TU-ENG-UG,Engineering,STEM,Rangsit,2,TCAS Portfolio,Active,3.3,63,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,95,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Data Engineer / AI Engineer,39500,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Warin Thonglor is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: presentation-friendly.",Student mock profile - Warin Thonglor,"Warin Thonglor is a Undergraduate student in Engineering under Faculty of Engineering at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 3.30, and credits earned are 63. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Data Engineer / AI Engineer. Expected salary is 39,500 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Engineering; Faculty of Engineering; STEM; Rangsit; Data Engineer / AI Engineer; Banking data platform; Peer review and feedback,What is Warin Thonglor's career interest and expected salary?,"Warin Thonglor's career interest is Data Engineer / AI Engineer and the mock expected salary is 39,500 THB."
student,SK0096,2026-06-28,TU202200096,1-4552-50224-48-5,jintana.chaiyaporn96@student.tu.ac.th,088-112-8512,Jintana Chaiyaporn,Undergraduate,Sirindhorn International Institute of Technology,TU-SIIT-UG,Technology / Engineering,STEM,Rangsit,4,TCAS Admission,Active,2.72,130,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,96,Problem-solving oriented; stays calm when data is incomplete.,Comfortable presenting findings and explaining trade-offs.,Step-by-step implementation,Data Engineer / AI Engineer,40500,Mock salary expectation for workshop scenario; not official salary data.,AI application prototype,"Jintana Chaiyaporn is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: problem-solving oriented.",Student mock profile - Jintana Chaiyaporn,"Jintana Chaiyaporn is a Undergraduate student in Technology / Engineering under Sirindhorn International Institute of Technology at Rangsit campus. The current academic status is Active, year of study is 4, GPA is 2.72, and credits earned are 130. The student behavior profile is: Problem-solving oriented; stays calm when data is incomplete. The teamwork style is: Comfortable presenting findings and explaining trade-offs. Learning preference is Step-by-step implementation. Career interest is Data Engineer / AI Engineer. Expected salary is 40,500 THB. Internship interest is AI application prototype. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Technology / Engineering; Sirindhorn International Institute of Technology; STEM; Rangsit; Data Engineer / AI Engineer; AI application prototype; Step-by-step implementation,What is Jintana Chaiyaporn's career interest and expected salary?,"Jintana Chaiyaporn's career interest is Data Engineer / AI Engineer and the mock expected salary is 40,500 THB."
student,SK0097,2026-06-28,TU202400097,2-4589-58143-61-5,issara.lertchai97@student.tu.ac.th,081-159-9809,Issara Lertchai,Postgraduate,Faculty of Public Health,TU-PH-PG,Global Health,Health,Rangsit,2,Graduate Admission,Active,3.44,27,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,97,Analytical and structured; validates assumptions before deciding.,"Prefers prototype-first learning, then improves the design.",Visual dashboard and demo,Health Data Analyst,40500,Mock salary expectation for workshop scenario; not official salary data.,Business intelligence dashboard,"Issara Lertchai is suitable for a mock discussion about health data analyst, with behavior focus on: analytical and structured.",Student mock profile - Issara Lertchai,"Issara Lertchai is a Postgraduate student in Global Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 3.44, and credits earned are 27. The student behavior profile is: Analytical and structured; validates assumptions before deciding. The teamwork style is: Prefers prototype-first learning, then improves the design. Learning preference is Visual dashboard and demo. Career interest is Health Data Analyst. Expected salary is 40,500 THB. Internship interest is Business intelligence dashboard. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Global Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Business intelligence dashboard; Visual dashboard and demo,What is Issara Lertchai's career interest and expected salary?,"Issara Lertchai's career interest is Health Data Analyst and the mock expected salary is 40,500 THB."
student,SK0098,2026-06-28,TU202200098,3-4626-66062-74-5,hathai.panyadee98@student.tu.ac.th,084-206-2106,Hathai Panyadee,Undergraduate,Faculty of Science and Technology,TU-SCI-UG,Computer Science / Data Science,STEM,Rangsit,3,International Admission,Active,3.17,20,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,98,Collaborative and supportive; helps teammates organize work.,"Strong at documentation, meeting notes, and decision tracking.",Experiment-based learning,Data Engineer / AI Engineer,34000,Mock salary expectation for workshop scenario; not official salary data.,Data governance and quality,"Hathai Panyadee is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: collaborative and supportive.",Student mock profile - Hathai Panyadee,"Hathai Panyadee is a Undergraduate student in Computer Science / Data Science under Faculty of Science and Technology at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 3.17, and credits earned are 20. The student behavior profile is: Collaborative and supportive; helps teammates organize work. The teamwork style is: Strong at documentation, meeting notes, and decision tracking. Learning preference is Experiment-based learning. Career interest is Data Engineer / AI Engineer. Expected salary is 34,000 THB. Internship interest is Data governance and quality. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Computer Science / Data Science; Faculty of Science and Technology; STEM; Rangsit; Data Engineer / AI Engineer; Data governance and quality; Experiment-based learning,What is Hathai Panyadee's career interest and expected salary?,"Hathai Panyadee's career interest is Data Engineer / AI Engineer and the mock expected salary is 34,000 THB."
student,SK0099,2026-06-28,TU202400099,4-4663-73981-87-5,garin.sangthong99@student.tu.ac.th,087-253-3403,Garin Sangthong,Undergraduate,Faculty of Engineering,TU-ENG-UG,Engineering,STEM,Rangsit,4,TCAS Admission,Active,2.73,124,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,99,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Data Engineer / AI Engineer,38000,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Garin Sangthong is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: curious and experimental.",Student mock profile - Garin Sangthong,"Garin Sangthong is a Undergraduate student in Engineering under Faculty of Engineering at Rangsit campus. The current academic status is Active, year of study is 4, GPA is 2.73, and credits earned are 124. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Data Engineer / AI Engineer. Expected salary is 38,000 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Engineering; Faculty of Engineering; STEM; Rangsit; Data Engineer / AI Engineer; Cloud data engineering; Documentation and checklist,What is Garin Sangthong's career interest and expected salary?,"Garin Sangthong's career interest is Data Engineer / AI Engineer and the mock expected salary is 38,000 THB."
student,SK0100,2026-06-28,TU202200100,5-4700-81900-00-5,sarin.wongchai100@student.tu.ac.th,080-300-4700,Sarin Wongchai,Undergraduate,Sirindhorn International Institute of Technology,TU-SIIT-UG,Technology / Engineering,STEM,Rangsit,2,International Admission,Active,3.18,21,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,100,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Data Engineer / AI Engineer,35500,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Sarin Wongchai is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: detail-oriented.",Student mock profile - Sarin Wongchai,"Sarin Wongchai is a Undergraduate student in Technology / Engineering under Sirindhorn International Institute of Technology at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 3.18, and credits earned are 21. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Data Engineer / AI Engineer. Expected salary is 35,500 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Technology / Engineering; Sirindhorn International Institute of Technology; STEM; Rangsit; Data Engineer / AI Engineer; Analytics product development; Hands-on coding and debugging,What is Sarin Wongchai's career interest and expected salary?,"Sarin Wongchai's career interest is Data Engineer / AI Engineer and the mock expected salary is 35,500 THB."
student,SK0101,2026-06-28,TU202200101,6-4737-89819-13-5,nattida.chaiyaporn101@student.tu.ac.th,083-347-5997,Nattida Chaiyaporn,Undergraduate,Sirindhorn International Institute of Technology,TU-SIIT-UG,Technology / Engineering,STEM,Rangsit,4,International Admission,Active,3.21,103,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,101,Business-focused; explains technical output in simple language.,Learns quickly through examples and short team discussions.,Architecture diagram and walkthrough,Data Engineer / AI Engineer,40000,Mock salary expectation for workshop scenario; not official salary data.,University data service,"Nattida Chaiyaporn is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: business-focused.",Student mock profile - Nattida Chaiyaporn,"Nattida Chaiyaporn is a Undergraduate student in Technology / Engineering under Sirindhorn International Institute of Technology at Rangsit campus. The current academic status is Active, year of study is 4, GPA is 3.21, and credits earned are 103. The student behavior profile is: Business-focused; explains technical output in simple language. The teamwork style is: Learns quickly through examples and short team discussions. Learning preference is Architecture diagram and walkthrough. Career interest is Data Engineer / AI Engineer. Expected salary is 40,000 THB. Internship interest is University data service. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Technology / Engineering; Sirindhorn International Institute of Technology; STEM; Rangsit; Data Engineer / AI Engineer; University data service; Architecture diagram and walkthrough,What is Nattida Chaiyaporn's career interest and expected salary?,"Nattida Chaiyaporn's career interest is Data Engineer / AI Engineer and the mock expected salary is 40,000 THB."
student,SK0102,2026-06-28,TU202400102,7-4774-97738-26-5,yada.lertchai102@student.tu.ac.th,086-394-7294,Yada Lertchai,Undergraduate,Faculty of Commerce and Accountancy,TU-COM-UG,Accounting / Business Analytics,Business,Rangsit,4,International Admission,Active,3.47,85,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,102,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Data Analyst / BI Analyst,37000,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Yada Lertchai is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: independent and reliable.",Student mock profile - Yada Lertchai,"Yada Lertchai is a Undergraduate student in Accounting / Business Analytics under Faculty of Commerce and Accountancy at Rangsit campus. The current academic status is Active, year of study is 4, GPA is 3.47, and credits earned are 85. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Data Analyst / BI Analyst. Expected salary is 37,000 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Accounting / Business Analytics; Faculty of Commerce and Accountancy; Business; Rangsit; Data Analyst / BI Analyst; Customer or student analytics; Business case discussion,What is Yada Lertchai's career interest and expected salary?,"Yada Lertchai's career interest is Data Analyst / BI Analyst and the mock expected salary is 37,000 THB."
student,SK0103,2026-06-28,TU202300103,8-4811-15657-39-5,tanawat.sangthong103@student.tu.ac.th,089-441-8591,Tanawat Sangthong,Undergraduate,Faculty of Political Science,TU-POLS-UG,Politics and International Relations,Social Science,Tha Phra Chan,4,International Admission,Active,3.46,111,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,103,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Data Governance / Policy Analyst,37000,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Tanawat Sangthong is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: presentation-friendly.",Student mock profile - Tanawat Sangthong,"Tanawat Sangthong is a Undergraduate student in Politics and International Relations under Faculty of Political Science at Tha Phra Chan campus. The current academic status is Active, year of study is 4, GPA is 3.46, and credits earned are 111. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Data Governance / Policy Analyst. Expected salary is 37,000 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Politics and International Relations; Faculty of Political Science; Social Science; Tha Phra Chan; Data Governance / Policy Analyst; Banking data platform; Peer review and feedback,What is Tanawat Sangthong's career interest and expected salary?,"Tanawat Sangthong's career interest is Data Governance / Policy Analyst and the mock expected salary is 37,000 THB."
